apwaveform_AP_mean_stim_140,apwaveform_AP_mean_stim_180,apwaveform_AP_mean_stim_220,apwaveform_AP_mean_wo_first_stim_60,apwaveform_AP_mean_wo_first_stim_100,apwaveform_AP_mean_wo_first_stim_140,apwaveform_AP_mean_wo_first_stim_180,apwaveform_AP_mean_wo_first_stim_220,idrest_AP_mean_stim_125,idrest_AP_mean_stim_150,idrest_AP_mean_stim_175,idrest_AP_mean_stim_200,idrest_AP_mean_stim_225,idrest_AP_mean_stim_250,idrest_AP_mean_stim_275,idrest_AP_mean_stim_300,idrest_AP_mean_wo_first_stim_50,idrest_AP_mean_wo_first_stim_75,idrest_AP_mean_wo_first_stim_100,idrest_AP_mean_wo_first_stim_125,idrest_AP_mean_wo_first_stim_150,idrest_AP_mean_wo_first_stim_175,idrest_AP_mean_wo_first_stim_200,idrest_AP_mean_wo_first_stim_225,idrest_AP_mean_wo_first_stim_250,idrest_AP_mean_wo_first_stim_275,idrest_AP_mean_wo_first_stim_300,apwaveform_first_AP_voltage_stim_140,apwaveform_first_AP_voltage_stim_180,apwaveform_first_AP_voltage_stim_220,idrest_first_AP_voltage_stim_125,idrest_first_AP_voltage_stim_150,idrest_first_AP_voltage_stim_175,idrest_first_AP_voltage_stim_200,idrest_first_AP_voltage_stim_225,idrest_first_AP_voltage_stim_250,idrest_first_AP_voltage_stim_275,idrest_first_AP_voltage_stim_300,apwaveform_first_ISI_stim_140,apwaveform_first_ISI_stim_180,apwaveform_first_ISI_stim_220,idrest_first_ISI_stim_125,idrest_first_ISI_stim_150,idrest_first_ISI_stim_175,idrest_first_ISI_stim_200,idrest_first_ISI_stim_225,idrest_first_ISI_stim_250,idrest_first_ISI_stim_275,idrest_first_ISI_stim_300,apwaveform_first_fall_tau_stim_60,apwaveform_first_fall_tau_stim_100,apwaveform_first_fall_tau_stim_140,apwaveform_first_fall_tau_stim_180,apwaveform_first_fall_tau_stim_220,apwaveform_peak_frequency_stim_60,apwaveform_peak_frequency_stim_100,apwaveform_peak_frequency_stim_140,apwaveform_peak_frequency_stim_180,apwaveform_peak_frequency_stim_220,idrest_peak_frequency_stim_50,idrest_peak_frequency_stim_75,idrest_peak_frequency_stim_100,idrest_peak_frequency_stim_125,idrest_peak_frequency_stim_150,idrest_peak_frequency_stim_175,idrest_peak_frequency_stim_200,idrest_peak_frequency_stim_225,idrest_peak_frequency_stim_250,idrest_peak_frequency_stim_275,idrest_peak_frequency_stim_300,apwaveform_tau_mean_stim_140,apwaveform_tau_mean_stim_180,apwaveform_tau_mean_stim_220,apwaveform_tau_mean_stim_100,apwaveform_tau_mean_stim_60,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters,10_clusters,11_clusters
-0.06967621866480897,-0.013826666002122649,-0.0035105596050241895,0.03380343556085891,0.09269374575986407,-0.06967621866480897,-0.013826666002122649,-0.0035105596050241895,6.12684123425806e-05,0.009411402679932186,0.023515224767148415,0.03663214131151134,0.04311316687687354,0.03985754783545003,0.03368696343396678,-0.013141800231754612,-0.18298537177942187,-0.09724598228146351,-0.020278838985214334,6.12684123425806e-05,0.009411402679932186,0.023515224767148415,0.03663214131151134,0.04311316687687354,0.03985754783545003,0.03368696343396678,-0.013141800231754612,-0.04195768079057194,0.08713935257244027,-0.16088710774007692,0.004441132160280177,0.0159779090379202,0.022777714181616424,0.03584633216818766,0.037688755767256645,0.02329483702999433,-0.051511446183312805,-0.03782628872788991,0.5915536681570878,0.4171059238564451,0.03172544904082574,0.0049667713065220396,0.03081408706581157,0.011051282516351171,-0.0027217858985871205,-0.007311982411685137,-0.007608785523455889,-0.023417078225688573,-0.027103364542896087,-0.04519957998191098,-0.11473923591555504,0.007245537089510977,0.053906561664484064,-0.12437786790252243,-0.03856419718908759,-0.05751180495781992,-0.0703479700944347,-0.07610347686367502,-0.07713855195224385,0.18952312036629515,0.23566527846332602,0.02460159195547231,-0.02488806993728303,-0.025191914976737315,-0.024939606358397426,-0.02547170252605729,-0.025529336798035204,-0.030319390840157234,-0.03329534242081827,-0.037449441315949655,-0.00663343477515754,0.04821431862227549,-0.06312982249845328,0.0,0.0,3,3,3,3,4,4,4,4
0.0846821514798862,0.1379224864379739,0.025737691170638618,0.03380343556085891,0.09269374575986407,0.0846821514798862,0.1379224864379739,0.025737691170638618,0.04367424407718848,-0.00540728816494275,0.010862148687715008,0.02272516816272595,0.03157927346970207,0.0317527866374002,0.011142462192963226,0.021077350079049116,0.015236263350382072,0.024506383754446425,0.06187174239820533,0.04367424407718848,-0.00540728816494275,0.010862148687715008,0.02272516816272595,0.03157927346970207,0.0317527866374002,0.011142462192963226,0.021077350079049116,0.0016997249099612326,0.09694397714307007,0.19931118981204796,-0.01640102074977707,0.018698209496590568,0.03426879253272572,0.05568269558126388,0.06287721056831419,0.052664995420172375,0.06808982482068983,0.10130876953758847,-0.19708282398567192,-0.2225226667555642,0.4224968118467431,-0.08083127371799466,0.023558599840240356,-0.005179478329748074,0.04725304357629592,-0.043590002631774045,-0.05276219037213176,-0.04613454665640449,-0.05047349023484127,-0.04519957998191098,-0.11473923591555504,0.19012148232659598,-0.11314604209083308,-0.11548989071081103,-0.03856419718908759,-0.05751180495781992,-0.07920241500670597,-0.09124371862377378,-0.08662042516220193,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.03404966263733201,-0.029479290040022973,-0.028078396436131515,-0.026694543031010987,-0.027503164440854686,-0.03260338080760079,-0.037406116130793546,-0.0374494540997035,0.20195611340725433,-0.14796837028524273,-0.13845649440128255,0.0,0.0,2,2,2,2,2,2,2,2
0.089178869185385,0.15713579291501667,0.060262775000068595,0.03380343556085891,0.09269374575986407,0.089178869185385,0.15713579291501667,0.060262775000068595,-0.0019227983051844165,0.02122574396575898,0.040455413395829275,0.06364788524882062,0.07721680052871992,0.09072832758060626,0.09762680428493745,0.09840302035885826,0.015236263350382072,0.024506383754446425,-0.04542702243721809,-0.0019227983051844165,0.02122574396575898,0.040455413395829275,0.06364788524882062,0.07721680052871992,0.09072832758060626,0.09762680428493745,0.09840302035885826,0.025878269808720832,0.2098880433554862,0.2939062753876282,0.007433941555452488,0.04540095797644142,0.08420778631965499,0.113322289286724,0.12041377032938459,0.10505160613365874,0.11217514604709591,0.13809440350410265,-0.19708282398567192,-0.2225226667555642,0.2971116740016841,-0.006797317075177357,-0.005296938804214641,0.026496132837270894,0.03287629463417824,-0.0419997332522633,-0.05450684814917352,-0.04538257470486512,-0.04335746194594615,-0.04519957998191098,-0.11473923591555504,0.08384000297613418,0.0653472488008878,0.2256991524362031,-0.03856419718908759,-0.05751180495781992,-0.07920241500670597,-0.09124371862377378,-0.07713880478871152,-0.020018698469233705,-0.031091927010885204,0.009803780731347978,-0.015726640104926175,-0.020904730454985976,-0.021318145058314353,-0.02261874010957904,-0.02391456814666519,-0.0260778816250242,-0.030098152170195812,-0.033997763857432715,0.07931053231109711,0.10812996075594257,0.06016262703262952,0.0,0.0,2,2,2,2,2,2,2,2
0.08433932710538568,0.1426657127568652,0.17617354950456918,0.03380343556085891,-0.1058101772503709,0.08433932710538568,0.1426657127568652,0.17617354950456918,-0.013649820181521569,-0.001227948265754932,0.011008871590274466,0.02295605442785007,0.029279224307462635,0.034594059135973486,0.042675565408051695,0.050453142572300685,0.015236263350382072,-0.145488113662707,-0.04782213058938937,-0.013649820181521569,-0.001227948265754932,0.011008871590274466,0.02295605442785007,0.029279224307462635,0.034594059135973486,0.042675565408051695,0.050453142572300685,-0.00014361840712415032,0.12482669832182451,0.1654843505593901,-0.02159026951770933,0.009598660172472906,0.03528213056998033,0.07112577638944607,0.0744557046956679,0.07764114919211422,0.09331597424234561,0.09685328293801551,-0.19708282398567192,-0.2225226667555642,-0.24523857843224814,0.012328979790417194,0.02668711268061798,0.03138244610251764,0.023500154019753652,0.024824711299261237,0.029402883032358443,0.02918138091093418,0.017303762811848335,-0.04519957998191098,0.13713493505018018,0.05823699752722662,0.08117633403989816,0.07074877742767946,-0.03856419718908759,0.007316988427962251,-0.07920241500670597,-0.09124371862377378,-0.09610204553569232,-0.020018698469233705,0.08746595279065132,0.004422899780955125,-0.021223546864647926,-0.02580447878929283,-0.02711264623930049,-0.027509703615297375,-0.027503164440854686,-0.028035531379797175,-0.0276621641833299,-0.02766966507993627,0.04976544599615295,0.13084119147709256,0.1904440296553443,-0.03600234420125104,0.0,2,2,2,2,2,2,2,2
0.10266501825804233,0.08840190496078322,0.11899515228350208,-0.2701612957931698,-0.03315467539844373,0.10266501825804233,0.08840190496078322,0.11899515228350208,-0.03193691565350796,-0.006593368587203247,0.12538158558258936,-0.03662256634300532,-0.034661323111172856,0.20855925016813837,0.22277992637302602,0.24379133919480434,-0.2751103484371809,-0.035499980071061366,0.01593291144308402,-0.03193691565350796,-0.006593368587203247,0.12538158558258936,-0.03662256634300532,-0.034661323111172856,0.20855925016813837,0.22277992637302602,0.24379133919480434,-0.3566785821820922,-0.1941592663262459,-0.6813356374617591,-0.5413402449630027,-0.2820615522794145,0.28400728994897406,-0.5608175517811786,-0.5909485327428328,0.6406872612410429,0.6497931249029688,0.6915940973725256,-0.16566747690909586,-0.20343302493874005,-0.2263938573219281,-0.08083127371799466,-0.0689987853620305,-0.06651466931658635,-0.06297911624728914,-0.06343523926358526,-0.05438222973652795,-0.04518468734919717,-0.04561281517412088,-0.04519957998191098,-0.11473923591555504,-0.15628277101108518,-0.13435422497439692,-0.12686446282855623,0.3207307494831119,0.007316988427962251,-0.0614939973940408,-0.07913171900252106,-0.06765718441522109,0.0498280571040651,0.20602383259218787,-0.01171974307022345,-0.03038505813085084,-0.036828912541483246,-0.03677014820761073,-0.03729163062673404,-0.037551234064585284,-0.03847633007191973,-0.0386241101242265,-0.038600017513793765,-1.183975376130077e-16,3.328770392474018e-17,7.2650950433042e-17,0.0,0.0,2,2,2,2,2,2,2,2
0.0933103374020713,0.15170351963170933,0.047692033375545576,0.03380343556085891,0.09269374575986407,0.0933103374020713,0.15170351963170933,0.047692033375545576,0.010490766313222915,0.03457172244966213,0.05256222190347902,0.07245784419853882,0.06985241295557178,0.06325689612576495,0.05718407669301593,0.06018110078107501,0.015236263350382072,-0.05804908197333581,-0.03643298646938664,0.010490766313222915,0.03457172244966213,0.05256222190347902,0.07245784419853882,0.06985241295557178,0.06325689612576495,0.05718407669301593,0.06018110078107501,0.04809289307777631,0.1779548082235269,0.3116511705921406,0.024570962626971792,0.06016893602142182,0.09151751911863869,0.12107739244761254,0.12536300068606088,0.04672655638891709,0.06002994466658972,0.15598035728530252,-0.19708282398567192,-0.2225226667555642,0.2247709363189748,0.005970708827048545,-0.003765964435531502,-0.0150887849515771,-0.019161285775878223,-0.020431704792648785,0.05029723688597757,0.04790152475715126,-0.03348057022256168,-0.04519957998191098,-0.11473923591555504,0.015034455171467778,0.05384555769019454,0.0823624442488452,-0.03856419718908759,-0.05751180495781992,-0.07920241500670597,-0.09124371862377378,-0.08662042516220193,-0.020018698469233705,0.008427366256293629,0.009803780731347978,-0.01389433785168559,-0.01845485628783255,-0.024215395648807425,-0.028324864199583764,-0.03180947999388209,-0.03325593072585845,-0.03497012814392764,-0.03629889068561325,-8.896838004632432e-05,0.09162758196688969,0.02665202547622588,0.0,0.0,2,2,2,2,2,2,2,2
-0.058444381018189155,-0.07061791226090275,-0.07873209655453263,0.03380343556085891,-0.08746465367970271,-0.058444381018189155,-0.07061791226090275,-0.07873209655453263,0.0009441759067365533,0.021808805645909524,0.046182064953127704,-0.008357154981412089,-0.022943289696128247,-0.004198352704184618,-0.019687659548444533,-0.020227737943296645,0.015236263350382072,0.024506383754446425,0.06187174239820533,0.0009441759067365533,0.021808805645909524,0.046182064953127704,-0.008357154981412089,-0.022943289696128247,-0.004198352704184618,-0.019687659548444533,-0.020227737943296645,-0.031204955310568248,-0.24943299235247393,-0.19866474353519425,0.0004941555425540936,0.015254068098167125,0.012336112412402478,0.009679203335986567,-0.00019689606381827218,0.04483139394190537,0.018599698552104804,0.029053568182732914,0.49645162291985717,0.6473119333973468,-0.11533727648667953,0.011170590343691453,0.03497434350245054,0.23554833253494478,-0.04097643960543943,-0.04786385158920918,-0.04495276984632582,-0.04237468689870761,-0.04495176336586254,-0.04519957998191098,-0.10554654111748492,0.4209637420591562,-0.13152494434875225,-0.12466576812081584,-0.03856419718908759,0.007316988427962251,-0.0614939973940408,-0.07913171900252106,-0.08662042516220193,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.021223546864647926,-0.0233546046221394,-0.028078396436131515,-0.03729163062673404,-0.037551234064585284,-0.037823780153662064,-0.03801511312751002,-0.03802473580674864,0.1472287143667586,-0.16342587487183766,-0.1594475664039287,-0.3693361590977725,0.0,3,3,3,3,4,4,4,4
-0.08033024190157415,-0.024439787992894212,0.13668137828395985,0.03380343556085891,0.09269374575986407,-0.08033024190157415,-0.024439787992894212,0.13668137828395985,-0.00904457969685621,0.02014601486651558,0.0029275885338494174,-0.023305354209938355,-0.03154136637488131,-0.03909004801718779,-0.03175232709328108,0.0428006298788913,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.00904457969685621,0.02014601486651558,0.0029275885338494174,-0.023305354209938355,-0.03154136637488131,-0.03909004801718779,-0.03175232709328108,0.0428006298788913,-0.054524569472323654,0.0793341700165297,-0.04951890663083524,-0.02219358541673427,0.05909947967384399,-0.007623232273603383,-0.01158284724626912,-0.019506139590590756,-0.033081140438687144,-0.027555111200727414,-0.009561531690402997,0.4963660225191036,0.33090949293360167,-0.24523857843224814,-0.08083127371799466,0.04416018971440769,0.017065206535007815,0.15245334127013982,-0.04534592507165049,-0.056500742751506954,-0.04973609652956677,-0.04732377279549425,-0.04519957998191098,-0.11473923591555504,0.2292396827160907,-0.10747075851417646,-0.12252531943087652,-0.03856419718908759,-0.05751180495781992,-0.07920210019598949,-0.091243503303164,-0.10084277144286587,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.02855264729834457,-0.03376650631822623,-0.03725300184522869,-0.03810677913474624,-0.0382689426907028,-0.038476320404656754,-0.03862410110218243,-0.03888765410603348,0.04209160831633591,-0.13882062852410726,-0.15951429994766178,0.0,0.0,3,3,3,3,4,4,4,4
0.09204972565985615,-0.0057762185821075476,0.021167900087937733,-0.7111554273161145,-0.08521245581445576,0.09204972565985615,-0.0057762185821075476,0.021167900087937733,0.008098024865596774,0.025629682165874287,0.037507303152047575,0.049595142093251124,0.05774532544415196,0.05858164713825054,0.060702607669335905,0.049027318958223154,0.015236263350382072,-0.11956075830489503,-0.03259633076943267,0.008098024865596774,0.025629682165874287,0.037507303152047575,0.049595142093251124,0.05774532544415196,0.05858164713825054,0.060702607669335905,0.049027318958223154,0.041314669581161985,0.13768208964246384,0.2010964922026113,0.019732375458994953,0.04545408512850633,0.03720270898074423,0.046552064878445154,0.061585112959053924,0.05482399609331359,0.06272839941502628,0.0523001360020341,-0.19708282398567192,0.5647157419399548,0.5741167575120353,-0.028755232588502516,0.09148726693775425,-0.06036406520648557,-0.055415696151653294,-0.05124317402066952,-0.0571653742856181,-0.04633243401207275,-0.050045750829497845,1.4899735825847835,-0.07974912436676948,-0.13007341643629006,-0.12260997185172358,-0.11846322147728527,0.6800256961553115,0.007316988427962251,-0.07920241500670597,-0.07913171900252106,-0.08662042516220193,-0.020018698469233705,0.08746595279065132,0.015184661681740845,-0.010229733345204425,-0.01845485628783255,-0.0232496454519764,-0.027509703615297375,-0.028220883699692587,-0.029993181134570154,-0.03192514316034525,-0.03457304556447785,-0.1675390202961962,-0.1509245698498314,-0.13702704780796876,-0.333902258349409,1.2495938049559567,2,2,2,2,2,8,8,9
0.0717693264168284,-0.045603112679606345,-0.03189520684978828,0.03380343556085891,0.09269374575986407,0.0717693264168284,-0.045603112679606345,-0.03189520684978828,-0.019524429738465836,-0.007772813199446189,0.0054336182521844785,0.018982511174037108,0.029948140656111837,0.035667142568519244,0.04489642708247206,0.05405943508583875,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.019524429738465836,-0.007772813199446189,0.0054336182521844785,0.018982511174037108,0.029948140656111837,0.035667142568519244,0.04489642708247206,0.05405943508583875,-0.06773165615609529,0.006293042436502065,0.0348046811070526,-0.03104412292515589,-0.013365819300302768,0.005315383247066626,0.007210233749127676,0.01791247799065585,0.02181098802049261,0.01222453772245759,0.020835640384814263,-0.19708282398567192,0.39173679459989197,0.22899970815854312,0.025457393520584824,0.018666138270825805,0.003397197401559126,0.015624195903636982,0.02495723374755378,0.031770632872629406,-0.01755961249790816,-0.043901857552746865,-0.04519957998191098,-0.11473923591555504,0.12405688092586012,0.18532574419582615,-0.12253589161279037,-0.03856419718908759,-0.05751180495781992,-0.07920241500670597,-0.07913171900252106,-0.07713880478871152,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.024888151371129093,-0.02580447878929283,-0.025181145845638443,-0.02343390069386542,-0.02319684888782729,-0.023467681951993558,-0.025835173193180464,-0.029395510201071662,0.12571958115160836,0.26747675471754934,0.08508133074475718,0.0,0.0,3,3,3,3,3,3,3,3
0.23388018278134878,0.1573314626622486,0.04846171626207166,0.03380343556085891,0.09269374575986407,0.23388018278134878,0.1573314626622486,0.04846171626207166,0.002983466099077741,0.022436333360943767,0.040136882570829695,0.03839375855755015,0.03951000126709955,0.015279758697715619,0.019774735140983282,0.020108173058031076,0.015236263350382072,0.024506383754446425,-0.03904525595177535,0.002983466099077741,0.022436333360943767,0.040136882570829695,0.03839375855755015,0.03951000126709955,0.015279758697715619,0.019774735140983282,0.020108173058031076,0.8039273795874289,0.21103827415587115,0.2400890109964191,0.028709231149918853,0.05355431627691597,0.05305253603943679,0.0758897293022095,0.08651501132338951,0.0791254138292171,0.08556917116919034,0.10399464287219375,-0.19708282398567192,-0.2225226667555642,-0.24523857843224814,-0.005561701665360587,-0.00985657985877095,0.4856728996787389,0.5576588848230508,-0.031099761880200045,-0.053925295556826264,-0.045303419762597816,-0.04709046039257965,-0.04519957998191098,-0.11473923591555504,-0.15628277101108518,-0.11983001296539064,-0.12132886541445911,-0.03856419718908759,-0.05751180495781992,-0.09691083261937114,-0.09124371862377378,-0.07713880478871152,-0.020018698469233705,-0.031091927010885204,0.009803780731347978,-0.01939124461140734,-0.020904730454985976,-0.03000989682979356,-0.03729163062673404,-0.03683351480574739,-0.03717123023540441,-0.037406116130793546,-0.03802473580674864,-1.183975376130077e-16,-0.15755838779878883,-0.1492858309511156,0.0,0.0,2,4,4,4,5,5,5,5
-0.11490773221212923,-0.09532965843598631,-0.08474244038420953,0.03380343556085891,0.09269374575986407,-0.11490773221212923,-0.09532965843598631,-0.08474244038420953,-0.03924129755796199,-0.038954221399706696,-0.041185143508483756,-0.04430945359911861,-0.04513902991302761,-0.04698075041119018,-0.046735064955183474,-0.0463851790548761,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.03924129755796199,-0.038954221399706696,-0.041185143508483756,-0.04430945359911861,-0.04513902991302761,-0.04698075041119018,-0.046735064955183474,-0.0463851790548761,-0.12966042120607607,-0.11286086723538241,-0.11040347388550999,-0.05756694494469477,-0.04787524774354851,-0.057019169689686844,-0.06063130534269082,-0.05699232547357429,-0.0670228784234842,-0.05741898065987039,-0.051834937338945154,0.1696720930430543,-0.13075842363615034,-0.18837596680310387,-0.0004905300871765932,-0.025565708163519687,-0.05055726865315823,-0.05338419901852797,-0.05276718217603398,-0.0594915846550071,-0.05104215307697727,-0.05272884346301568,-0.04519957998191098,-0.11473923591555504,0.033487440684311524,-0.11293442952438662,-0.12294417990178783,-0.03856419718908759,-0.05751180495781992,-0.043786524179947044,-0.04885268885768386,-0.0344727772566332,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.022139901571359463,-0.023354822379053956,-0.02276700641533959,-0.021803833119536906,-0.02068510260823125,-0.017595051697900873,-0.01456909413588446,-0.010699276576607636,0.010385129002953195,-0.07699814457518732,-0.08911925842280852,0.0,0.0,1,1,1,1,1,1,1,1
-0.18222745550049854,-0.16879470432675897,-0.1628414951600096,0.03380343556085891,-0.16934787961346565,-0.18222745550049854,-0.16879470432675897,-0.1628414951600096,-0.06651070688667753,-0.06751651779537203,-0.0686116054958235,-0.07194381166043408,-0.07132017046551738,-0.0698438993647238,-0.06735086718196118,-0.06309284807859923,0.015236263350382072,0.024506383754446425,-0.08494975526295713,-0.06651070688667753,-0.06751651779537203,-0.0686116054958235,-0.07194381166043408,-0.07132017046551738,-0.0698438993647238,-0.06735086718196118,-0.06309284807859923,-0.32485386907516167,-0.3428544909760968,-0.3393803700050564,-0.12960267327880146,-0.12816731001839385,-0.13375011570605377,-0.1320328427060464,-0.1300310740405887,-0.12859050652965018,-0.11422072399942007,-0.09887065309326784,0.12147906741878699,-0.07863867788630079,-0.15959568467167415,-0.03519072951503392,-0.03431888770620807,-0.05534107184990328,-0.05241533115503743,-0.051574480141400925,-0.057871545290611184,-0.04961736411616582,-0.050279063232412435,-0.04519957998191098,0.13601177066102174,-0.04818508762324043,-0.08095331822495236,-0.10552403243346256,-0.03856419718908759,0.007316988427962251,-0.043785579781375636,-0.05490771976001563,-0.04869394366824027,-0.020018698469233705,-0.031091927010885204,0.004422899780955125,-0.01755894235816676,-0.0233546046221394,-0.0232496454519764,-0.02343390069386542,-0.021761410370151488,-0.01759473268767462,-0.014873227252283867,-0.013287622403807986,-0.05809171984471605,-0.07615791526011975,-0.09827809562536304,-0.03754506050785303,0.0,1,1,1,1,1,1,1,1
-0.15433991843217143,-0.13334597610386512,-0.12956183666593393,0.03380343556085891,-0.1543005684360589,-0.15433991843217143,-0.13334597610386512,-0.12956183666593393,-0.05211333030572343,-0.05147140567178925,-0.04992088175222996,-0.05177655859813313,-0.04948103226949501,-0.05217835312246347,-0.04931424349554856,-0.048203751898029855,0.015236263350382072,0.024506383754446425,-0.07709723028754623,-0.05211333030572343,-0.05147140567178925,-0.04992088175222996,-0.05177655859813313,-0.04948103226949501,-0.05217835312246347,-0.04931424349554856,-0.048203751898029855,-0.2661868481438595,-0.27954504957481563,-0.28800348467717857,-0.10522797207803718,-0.10631367168473353,-0.11351019462476523,-0.11378339655519527,-0.11043907109527856,-0.11437443400857612,-0.10181592172286413,-0.08782744040308924,-0.035982869767428836,-0.15248545017765391,-0.19227629034445312,-0.032539304781303,-0.048829862157204786,-0.0627217967820242,-0.05619704120285535,-0.05346292502956994,-0.057871545290611184,-0.04894454710689375,-0.050940115040670454,-0.04519957998191098,0.303399317207194,-0.048756925244587836,-0.1305447630794227,-0.12367518977351481,-0.03856419718908759,-0.008889777738052197,-0.0703479700944347,-0.06701939640322453,-0.07002727346300913,-0.020018698469233705,-0.031091927010885204,-0.01979100470957521,-0.027636543675605422,-0.03070417268316131,-0.030734150460660737,-0.030974077227113917,-0.030912271111725554,-0.03129822296793725,-0.03055483563614533,-0.029251616267725735,-0.08841913967087754,-0.11189020630239077,-0.09990348548479125,0.19236918897469113,0.0,1,1,1,1,1,1,1,1
-0.18271895046090894,-0.15911035212908534,-0.14498525930197081,0.03380343556085891,0.09269374575986407,-0.18271895046090894,-0.15911035212908534,-0.14498525930197081,-0.06446071171102331,-0.05757640348580472,-0.052488025614304,-0.04814613356432274,-0.044853501726317364,-0.039383729367959586,-0.0316834649892921,-0.023292277075590475,0.015236263350382072,0.024506383754446425,-0.016941697737363693,-0.06446071171102331,-0.05757640348580472,-0.052488025614304,-0.04814613356432274,-0.044853501726317364,-0.039383729367959586,-0.0316834649892921,-0.023292277075590475,-0.39369854432051365,-0.4628727336534819,-0.4705123276335081,-0.15546811429307314,-0.17267444681102279,-0.19091332385826168,-0.19345429672554942,-0.1881256548222061,-0.189860969537256,-0.16978016273611668,-0.16176943958914863,-0.14867579735952077,-0.1997909222237021,-0.2248337279054,-0.07166712609461394,-0.07325888795314879,-0.07283612354085658,-0.06322914666367378,-0.059360173978588955,-0.06497479481142404,-0.05511863260374337,-0.0558785609023627,-0.04519957998191098,-0.11473923591555504,0.7100991921700603,0.6492919649666969,0.5507609113150443,-0.03856419718908759,-0.05751180495781992,0.013765793702530274,0.03290306634793322,0.03663937553330855,-0.020018698469233705,-0.031091927010885204,-0.021136334554537492,-0.006107273822145567,-0.0013060093159179384,-7.192686564060809e-05,-0.0002021108468420586,-0.000409548167734501,2.3825093837463238e-05,-0.00040983615153183483,-0.0010631684328142946,0.21956102003608557,0.08684822934480382,0.05296145225194913,0.0,0.0,1,1,5,6,7,7,7,7
0.06394693826510282,0.1095106817734493,-0.06405232463291177,0.03380343556085891,-0.11570345890456174,0.06394693826510282,0.1095106817734493,-0.06405232463291177,0.035315548651968044,-0.03431719616058704,-0.029709542075035646,-0.02118706066970791,-0.021355918795475815,-0.01551526120290365,-0.00980600919072144,0.0015661783337599388,0.015236263350382072,0.024506383754446425,0.0014924832670872537,0.035315548651968044,-0.03431719616058704,-0.029709542075035646,-0.02118706066970791,-0.021355918795475815,-0.01551526120290365,-0.00980600919072144,0.0015661783337599388,-0.10979210458289775,-0.0700728115121538,-0.06513065111913872,-0.05469264815425542,-0.053871171542378284,-0.05731602191656718,-0.04698089043409299,-0.050395484094711715,-0.0477260785004382,-0.04257901665973647,-0.03441121075737855,-0.19708282398567192,-0.2225226667555642,1.0657217478711498,-0.08083127371799466,-0.05541970835284091,-0.06186754621117688,-0.05838480734622108,-0.05608024338334804,-0.061817795024396105,-0.05266482939345698,-0.05366209307467405,-0.04519957998191098,0.22387615327328195,0.7100991921700603,0.2207068787774488,0.5507609113150443,-0.03856419718908759,-0.008889777738052197,-0.08362940135690293,-0.094271637784576,-0.09136110893071331,-0.020018698469233705,-0.031091927010885204,-0.02382669531548862,-0.034507728021411395,-0.0362164303895853,-0.03652869456292404,-0.0352537019946024,-0.03414203169993976,-0.032277055095717266,-0.029184582243808863,-0.019327933314612574,0.8019945092834557,0.3310366131539283,1.0595943570648825,0.08314058189131182,0.0,1,1,5,6,7,7,7,7
0.06766546687876676,-0.054145069960276765,-0.024804143253202068,0.03380343556085891,0.09269374575986407,0.06766546687876676,-0.054145069960276765,-0.024804143253202068,0.0399924966729102,-0.021245354412728713,-0.008994882823751296,-0.0019946320556453144,0.0029344971321801547,0.0024626325792296315,0.010235548963231965,0.015813053144769714,0.015236263350382072,0.024506383754446425,0.06187174239820533,0.0399924966729102,-0.021245354412728713,-0.008994882823751296,-0.0019946320556453144,0.0029344971321801547,0.0024626325792296315,0.010235548963231965,0.015813053144769714,-0.08979782944019728,-0.06901076434876433,-0.0782410345821424,-0.03326730102799538,-0.03428831543744017,-0.03470944496430317,-0.03154128325184715,-0.028548570884987544,-0.031694292481215136,-0.032198761862212114,-0.02688215481996524,-0.19708282398567192,-0.1260697396811438,-0.18476303552269613,-0.08083127371799466,-0.00875827215949829,-0.053905930890879764,-0.05347796042467221,-0.05183952503798605,-0.05720691375650004,-0.04926116687596296,-0.05047349023484127,-0.04519957998191098,-0.11473923591555504,-0.06443739217095693,-0.11032122986206302,-0.12122497844116738,-0.03856419718908759,-0.05751180495781992,-0.07920241500670597,-0.05490771976001563,-0.039212323294749864,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.03404966263733201,-0.034379038374329825,-0.030975647026624586,-0.029955185368156542,-0.028220883699692587,-0.0260778816250242,-0.023399185206314555,-0.02076628459539469,-0.09179705296509992,-0.1148818533185979,-0.11010841802698804,0.0,0.0,1,1,1,1,1,1,1,1
